iteration,mu_logkn,mu_logatox,sigma_logkn,sigma_logatox,median_ess,median_pct_yr,median_cor_ka,median_kn_sd,n_valid
17,-8.612268788864121,-10.00160106748736,0.8413312691941545,0.8980874251313811,42246.17929983174,6.876131815808046,-0.23964304315141732,0.7773730187069421,2118
18,-8.606128981969764,-9.99453891209148,0.8246357619461808,0.8775895282449904,42414.441399399686,6.975227529825185,-0.23650468265735672,0.7621109544367379,2118
19,-8.60052741418738,-9.988195283044917,0.809622418683138,0.8593473770402826,42507.02043560748,7.064878544065828,-0.23473200826530324,0.7484101872853212,2118
20,-8.59557832329726,-9.982735011155253,0.7961106137024891,0.8430223859166579,42658.356817661086,7.1435439578924225,-0.23472495181651082,0.7345616746771659,2118
21,-8.590947071086296,-9.977521200376257,0.7836971534905828,0.8283239355434153,42719.46538775415,7.220801201026534,-0.23143774939880546,0.7229615953332498,2118
22,-8.586695853847134,-9.973063444859314,0.7723609209371248,0.8151259326804192,42870.395201709456,7.28446738566893,-0.2260355643159132,0.7113588522463505,2118
23,-8.582781645327552,-9.969213528891506,0.7621006476347804,0.8032906322935531,43009.47740006762,7.345232824942405,-0.22151273807141011,0.7016730871263642,2118
24,-8.579198497093747,-9.965397600689158,0.7531996444652251,0.7924116961836726,43080.596251648836,7.402456556652554,-0.22228832060964326,0.6934793961242631,2118
25,-8.576118898803745,-9.96213693689978,0.7448603939363474,0.7826857494291999,43201.991215915645,7.4519669590244915,-0.217128098409618,0.6842067291194779,2118
26,-8.573303053908125,-9.959054738102163,0.7374825002218112,0.7739790104217861,43266.09874948114,7.500272335188807,-0.2103291603692013,0.6790380330103312,2118
27,-8.570694423948922,-9.956284893572226,0.7306882992078876,0.766266944166958,43406.69813243694,7.541944270447421,-0.21606714978455593,0.6744365260569047,2118
28,-8.568557819630072,-9.953695364930354,0.7244609709839176,0.7593623219808928,43434.067992603465,7.579986252851196,-0.21381545374230182,0.6672029725484423,2118
29,-8.566520669266618,-9.951399932181488,0.7189800996429503,0.7530145293500701,43506.22386295257,7.616768945635161,-0.21168176587226661,0.6597487486292406,2118
30,-8.564850358183802,-9.949266191586974,0.7141610731413816,0.7471930275730518,43495.800129924755,7.645606290215756,-0.20677029305743166,0.6565946917316524,2118
31,-8.563173839750977,-9.947498074725445,0.7096518793429544,0.7421166118826262,43563.910450619966,7.672501817839438,-0.21005740964555925,0.6518337816871281,2118
32,-8.561679381376681,-9.94581234348282,0.7058747467321701,0.7372895314245116,43658.08186035916,7.7023430680002445,-0.20904914611817382,0.6485028929647311,2118
33,-8.560272568533735,-9.944334321280442,0.7023563063429425,0.7330132920441239,43703.861600339835,7.722699897279384,-0.2079092867372861,0.6445467592540235,2118
34,-8.559072851478728,-9.942903138365432,0.6991384499412581,0.7294111229900225,43706.97474547835,7.743212013242218,-0.20629365925553295,0.6424761795400595,2118
35,-8.557848043590608,-9.941736490968625,0.6959426072586332,0.7260282149053834,43772.08054002101,7.765527175137803,-0.20169808940344808,0.6407612651505427,2118
36,-8.556706931557914,-9.940541808833064,0.6932090340189743,0.7227049464505446,43823.78239336054,7.7840477457528205,-0.20678353119819365,0.6374408947057959,2118
37,-8.555913537179267,-9.939350090444696,0.6907474192636466,0.7200531986291642,43819.50382459097,7.800925325281666,-0.20485729956560256,0.6344307831507292,2118
38,-8.555124051167025,-9.938333093263411,0.68835961067379,0.7176961834578999,43871.36618061192,7.816529318641951,-0.20488063005328216,0.6325086582463504,2118
39,-8.55439013044711,-9.937434689234065,0.6863988971947111,0.7152277275187903,43936.16058718725,7.829017970551538,-0.20199539465150418,0.6298777551961878,2118
40,-8.553649044680542,-9.93667295957259,0.6845901665810546,0.713047456860001,43944.816005000095,7.844326295093035,-0.20477986512617885,0.6280017677005025,2118
