iteration,mu_logkn,mu_logatox,sigma_logkn,sigma_logatox,median_ess,median_pct_yr,median_cor_ka,median_kn_sd,n_valid
42,-5.164482840722536,-13.255408489204468,1.1501308036428577,0.9971914917016225,16267.640981138557,8.441717084217936,-0.5199462949966422,0.7430826475647903,357
43,-5.157152895764821,-13.255752151090478,1.147358928442965,0.9922824921102298,14513.405337886428,8.323770299940724,-0.533930186224547,0.73330839729728,357
44,-5.153905354588954,-13.252714490183196,1.1466492683682212,0.9941172862928594,15305.587984740776,8.420303490053172,-0.533178566640398,0.7373655580725867,357
45,-5.157151169228259,-13.25615934845176,1.147638372469274,0.9876344242256512,15922.509956167984,8.413645318368335,-0.5255992944497176,0.7411531664004457,357
46,-5.156474955081866,-13.242497255642741,1.1470074659268226,0.9819617668845807,16108.39439804818,8.40186329617545,-0.5161589460331426,0.7397182382815303,357
47,-5.159482288860907,-13.249112306788463,1.1462775190245342,0.9724262428831231,16676.98042960157,8.45367319777367,-0.5198457113593469,0.7457104439574845,357
48,-5.155674844810625,-13.24877610290797,1.1439857893216439,0.9781923273230201,15556.803223966455,8.4294078539507,-0.5334210132353276,0.7311863866773908,357
49,-5.154976368241228,-13.24986644881356,1.143085938759976,0.9687695110954969,16177.498340924358,8.455103095057304,-0.5130513961909005,0.7373366712941285,357
50,-5.154876210502994,-13.247639994005846,1.1436911413424862,0.9691296825916486,16498.735595626662,8.399802125952682,-0.5176635284548055,0.7369720924560503,357
51,-5.155718361219155,-13.24524142980739,1.143299379549142,0.9642175245287005,16450.289804801607,8.443963086940565,-0.5155948209414496,0.738770391433904,357
52,-5.157003490384349,-13.256098814888322,1.142970975286264,0.9581482338478896,16723.279297025452,8.438076047763577,-0.5137053785386372,0.7373726338749633,357
53,-5.152522318796016,-13.254413775153568,1.1423707525565732,0.9546138650481919,15799.422473373796,8.399286102917614,-0.5307487866225751,0.7247421569967997,357
54,-5.1512424381532265,-13.25645333520399,1.1423650292887462,0.9505805229469532,16390.11177333673,8.433160178717724,-0.5148291165107809,0.7300965421369272,357
55,-5.14813988127874,-13.254778150342405,1.1399655603077403,0.9438480257552306,16274.547499991024,8.459425958085099,-0.517205198118712,0.7297532289565023,357
56,-5.148118835818646,-13.252716882582465,1.1410450902343099,0.9454159776608658,16549.963488754212,8.428918279213926,-0.5217519763039608,0.7273037204053513,357
57,-5.149804460880692,-13.255982575294976,1.1410147512296878,0.945693066121226,16813.31922389315,8.491853642114,-0.5072160766423625,0.7322482421608262,357
58,-5.14680869659437,-13.252687838394547,1.1366501229026909,0.9422122384883469,16318.536252489279,8.448629538047946,-0.5160918320949487,0.7254133706738771,357
59,-5.146823777359082,-13.261378448701393,1.1377488084315073,0.9443300427283665,16818.838009808303,8.447463591134996,-0.5127636695667999,0.728163311545307,357
60,-5.144256673709276,-13.265896753064466,1.1370254325029192,0.9455615378631158,16486.006586536918,8.37804211003098,-0.5082959827088689,0.7272510028697742,357
61,-5.142162731584919,-13.262819569389888,1.1369178120165373,0.9462933025028403,16499.40000958248,8.422970943077512,-0.5116348822686912,0.7262866883708708,357
62,-5.14497571425671,-13.267517583806786,1.1402396193448396,0.9426734029087046,16789.892968837285,8.43281365785209,-0.514263781927037,0.7300308126716377,357
63,-5.142159656593778,-13.2631169895395,1.1369962581076436,0.9346402824859958,16602.633860831065,8.417115386899255,-0.5145118090398223,0.725953276848692,357
64,-5.1413989087736045,-13.262073040680063,1.1359025106309002,0.9356514422242865,16670.05668149303,8.453386879499158,-0.5150050572563517,0.7234547120254615,357
65,-5.143791419156968,-13.267449457562536,1.1380668444908402,0.9404635660737205,16764.46808634024,8.40048788177038,-0.5177833671156444,0.7248323218875522,357
66,-5.138219059252643,-13.26720166952331,1.134306329612337,0.9454409911416526,15967.083090172358,8.402434394858382,-0.519866070924015,0.7225348037855073,357
67,-5.135632834573245,-13.271620167893872,1.1327310844197733,0.950435168259069,15533.583154510698,8.452904385996096,-0.5306400050099046,0.71662802352462,357
68,-5.131998204325504,-13.27784177311053,1.1320854788241728,0.9516829976394321,15887.474990820045,8.460823356515013,-0.5275860229614097,0.7231208343057037,357
69,-5.127157690018718,-13.270746954983242,1.1293287026745376,0.9538413002247095,14646.91543207531,8.396855529224446,-0.5418867388132153,0.7133985011192301,357
70,-5.1306301080292185,-13.272322373851088,1.1303764051086471,0.9529434929490824,16360.045881130567,8.469960310929615,-0.5180776716207116,0.7268549676312079,357
71,-5.133665939102443,-13.268821945606584,1.1313632754579854,0.9528440385215163,16900.887220767643,8.448093798052092,-0.5114431358968621,0.7263622679904451,357
72,-5.137997478056214,-13.27255096287001,1.133140525896209,0.9525278981011186,17099.181659836704,8.40520700917774,-0.5060369037624854,0.7267043914483782,357
73,-5.13344719829688,-13.26801961506957,1.131403916006017,0.9427959911965182,15516.678200813112,8.436518539609361,-0.528368353420469,0.7172364414582165,357
74,-5.135419467653972,-13.27154689299075,1.1316913790663536,0.9432155754425158,16758.44011150573,8.461203065174438,-0.5134564974287742,0.7250746535834713,357
75,-5.133776625960761,-13.259899430034583,1.131511143189904,0.9495031436379613,15891.873792328779,8.462890113520638,-0.5290459167692327,0.7179428374328428,357
76,-5.135621902337086,-13.264625054687002,1.1320775581133669,0.9452630047914731,16912.78035874513,8.404870277813082,-0.5118795802102902,0.7283775758608901,357
77,-5.136213334328126,-13.266516503087084,1.132350205452498,0.9456674113392619,16729.253784859644,8.445804826997538,-0.5149889945340737,0.7247658697170871,357
78,-5.136977538049679,-13.266913422387958,1.133376752590763,0.949245493986093,16688.882992105122,8.402035149218602,-0.5204248235000783,0.725569206138983,357
79,-5.136971299088875,-13.268181207495173,1.1334108867571362,0.9490534601419717,16591.645808737856,8.475689631198446,-0.5187650150421416,0.7262363724629366,357
80,-5.136992012238889,-13.267490648487074,1.1333165419741857,0.9481061557086949,16496.216121810212,8.394380611521656,-0.516045956242119,0.7258704793770381,357
81,-5.136826028226469,-13.268380538348135,1.1329837357126074,0.9481778682029887,16511.442886254437,8.44683795925486,-0.5149928527363211,0.7282440295535605,357
82,-5.137086121150772,-13.267680973495992,1.1334379668204841,0.9486758888090958,16317.374871531978,8.457189799082999,-0.5236641994059305,0.7252521896118023,357
83,-5.137248923969659,-13.267605090020943,1.1337805523895277,0.948650220255557,16485.889832784607,8.43585738764846,-0.5177386701272946,0.7255799962423046,357
84,-5.137148468005261,-13.267826042940621,1.1336678331706473,0.9482376195062678,16636.32375976966,8.460017434995859,-0.5247920227984487,0.7266346199590694,357
85,-5.137273365832139,-13.26830307850155,1.1338173336784794,0.9493400434454766,16422.787932263163,8.4169151392393,-0.5192372026252677,0.724112804450742,357
86,-5.137342917664857,-13.268495914239216,1.1338905493599845,0.9499379597801586,16246.496078585582,8.441061719986386,-0.5174751047764632,0.7241279224976692,357
87,-5.137396531556723,-13.268670102704325,1.1339679355648253,0.9496328639484403,16351.47260161943,8.433374211160249,-0.5253707236159236,0.7239825269306377,357
88,-5.137477095984325,-13.267995266849207,1.1340951355254127,0.9498247036257733,16394.262477601107,8.363789491626427,-0.5141927511744026,0.7252817482512031,357
89,-5.137550876062284,-13.268087318516177,1.1341963817383103,0.9502382176885161,16373.863509805225,8.44996093929794,-0.5194519819560128,0.7258023256102567,357
90,-5.137568934410712,-13.268750616167369,1.1342458202293964,0.9505461660645911,16313.478822428147,8.460479435866375,-0.5103266480188758,0.724768886116496,357
91,-5.1376792624309875,-13.268750012377115,1.1344676932958833,0.9513496089550835,16228.323619157332,8.406635900130299,-0.5252961626156094,0.7250005953427574,357
92,-5.137639031202094,-13.268888998040296,1.1344512374871456,0.9513413918141385,16172.031109598327,8.409738778600783,-0.5211626181778198,0.7256084156019814,357
93,-5.1375814038885235,-13.26904137546596,1.1343657004312104,0.9513905339854379,16116.0738926601,8.424873322102089,-0.5218700475940151,0.7247773677791459,357
94,-5.137579046313848,-13.26873388386622,1.1343377114994604,0.9513703914356262,16295.91528620775,8.450561232598265,-0.5198107803836935,0.7246740447375718,357
95,-5.137678681288275,-13.26810317734044,1.1344871012305136,0.9523538403500118,16191.205863792431,8.441919947124099,-0.5256470341341732,0.7265566044175912,357
96,-5.137768135182499,-13.268259063756451,1.1346398704972311,0.9525202256340837,16280.646163623174,8.402537247566698,-0.5217522098028567,0.7254307968305606,357
97,-5.137774571134564,-13.268133169836345,1.134615983064165,0.9522719297084228,16142.455451826434,8.422622219050336,-0.5159570928817462,0.7256810670395407,357
98,-5.137830306854032,-13.268182682019807,1.134674613397915,0.9521995626735144,16133.988519602666,8.40386992241351,-0.5191788747732956,0.7289423070060295,357
99,-5.137857038163253,-13.2679403556458,1.1346925634972658,0.9520876151558555,16291.577075186893,8.427420076510671,-0.5133095503877068,0.7241532937150897,357
100,-5.1378559871626335,-13.267848826044311,1.1346661084741863,0.9517185719988379,16258.968879996686,8.444211699619974,-0.5181435576127308,0.7257225213850151,357
101,-5.137917609164789,-13.268009638084267,1.13474502191356,0.9518496083070836,16358.358935648415,8.430475106548474,-0.5142917889171524,0.726442831810345,357
102,-5.137927049423138,-13.267917397607173,1.134760255414884,0.9518358987436012,16286.522801498528,8.458393396711916,-0.5168321399884931,0.7270237832787475,357
103,-5.137994298398343,-13.267856400124897,1.1348483253626689,0.9517243155128932,16276.318504472081,8.433977001747206,-0.5180364150460334,0.7266987953768974,357
104,-5.137971437716997,-13.267873694778066,1.1347822996962444,0.9514184378241639,16187.59874108041,8.418880158190634,-0.5181093393355204,0.7243215774638172,357
105,-5.137910675841131,-13.268100758122461,1.1347316784338948,0.9513903997045288,16329.292001624206,8.400061414720861,-0.5160039395566094,0.7251501808615003,357
106,-5.137921540714489,-13.268174394500056,1.1347548257574132,0.9515193694192166,16271.733880013118,8.386902121237572,-0.5217641012220019,0.7279606198185482,357
107,-5.137944193625617,-13.268211376343542,1.1348029962674158,0.9514294592655327,16369.758110307033,8.427297184093273,-0.5251469880329374,0.7268224823216789,357
108,-5.1379721866696455,-13.268010756862235,1.1348724431350088,0.9517160743854217,16362.844257918157,8.401473162350614,-0.524847211810776,0.7257282502898162,357
109,-5.138002139525862,-13.26826870629008,1.1348863009146344,0.95200732151183,16226.92599902476,8.454494287261294,-0.5074573508449423,0.7256338107246564,357
110,-5.138016467331051,-13.268035490839734,1.1349207233843268,0.9520974352845181,16417.51971103629,8.471019419973869,-0.5180237856987384,0.7273994182798118,357
111,-5.138023725996192,-13.268018926756751,1.134918174211462,0.9519579870019236,16256.9112127926,8.445656322031992,-0.5167614918206614,0.7258514274802021,357
112,-5.138038562877899,-13.268045860223657,1.134925154585177,0.9517843795911529,16466.68117889975,8.451541997033129,-0.5162170000082295,0.7273420789043167,357
113,-5.1380465869854675,-13.268127159869932,1.134927736189938,0.9520854456625225,16385.968264198655,8.444150752593094,-0.5223473940179373,0.7264910643408794,357
114,-5.13804921005632,-13.26812205310955,1.1349241964065482,0.9519346906136384,16295.679625846526,8.417777292683882,-0.5246097590051564,0.7271109603855658,357
115,-5.138076188986498,-13.268010321997409,1.1349603069704453,0.9519794699784625,16287.157395864424,8.404341029335116,-0.5166756178798264,0.7251200145209147,357
116,-5.138101484377993,-13.267970024267177,1.134997535683739,0.951957244924964,16323.902642986619,8.42790470166268,-0.5143243732898006,0.7262586351427202,357
117,-5.138066651978145,-13.26800389719422,1.1349545370608565,0.9519880369355245,16182.643773133472,8.433818133227454,-0.520779184681379,0.7273541170769633,357
118,-5.138088775897452,-13.268034778193833,1.135005575115822,0.9518010690742958,16453.841442370376,8.403631902925678,-0.5214351778272353,0.7253525865856922,357
119,-5.138099456159137,-13.26811812447987,1.1350168714429214,0.9519578986140051,16292.60097121098,8.456543782459104,-0.5201160304208576,0.7261829360286773,357
120,-5.13809844125575,-13.268071289769752,1.1350165021523186,0.9518310651957776,16294.394602473596,8.4373662191362,-0.5233476671331646,0.7246638467048551,357
121,-5.138120806524093,-13.268130235809915,1.1350476293103615,0.9518661356087414,16143.613709233983,8.410228701599276,-0.5105218930339407,0.7250082136896158,357
122,-5.138112876114041,-13.26789790888175,1.1350301978413337,0.9517279257188151,16251.445430410186,8.43143820207317,-0.5149494427497932,0.7247359958966886,357
123,-5.138136923867369,-13.267889856472227,1.135052014995645,0.9517168484638548,16321.895156101207,8.420996874914033,-0.5189163322491283,0.725150556775109,357
124,-5.1381241960099215,-13.267986778089584,1.1350160711823165,0.9516470465714125,16423.024759881708,8.421733996904358,-0.5186228370605912,0.7251699736893479,357
125,-5.138135803521512,-13.268152270782496,1.134999972727245,0.9517166746136366,16225.97063168574,8.416246601254917,-0.5212416476288736,0.7271895799479979,357
126,-5.138123750732765,-13.268126435995008,1.1349993600257013,0.951523507179179,16292.915133674134,8.463610652574049,-0.5229015994956613,0.7261137550336138,357
127,-5.1381226436008856,-13.268042069703203,1.1349711975152943,0.9515010904223379,16341.573648546282,8.448199925552869,-0.5192051238108579,0.7243039634493179,357
128,-5.138158909615002,-13.268061519788692,1.1350200736918883,0.9515517135575158,16348.410960577732,8.428158693395227,-0.5247333009125664,0.7244956761142263,357
129,-5.138154832133777,-13.268109349170539,1.135033216616824,0.9515068572426818,16382.132677611762,8.440188174518026,-0.5168663453508661,0.7267850778735184,357
130,-5.138160309580887,-13.268156041226058,1.1350447400090404,0.9515314996525035,16421.91994534746,8.413058812135043,-0.5153309623929768,0.7266764789358443,357
131,-5.138175019359838,-13.268158134575732,1.1350458969456467,0.9515851564808374,16244.87466177322,8.431035304749557,-0.5215687823990615,0.7244467281108407,357
132,-5.138159629480717,-13.268248102308329,1.1350515370166991,0.9514764026451517,16364.335226607933,8.449591591806449,-0.5163024939367988,0.7267480007112302,357
133,-5.138183840411945,-13.268281508341516,1.1350970069334834,0.9514248495638281,16241.303067119006,8.441929995404996,-0.5302574650762011,0.728350972134196,357
134,-5.13817737137766,-13.268192715410038,1.1350795831983391,0.9514115202262149,16238.370245810027,8.389577695966954,-0.5185690012930041,0.7270497365689768,357
135,-5.138200651384301,-13.26810787784147,1.1351169920174948,0.9514443304533364,16273.21309549207,8.468590487677364,-0.5123320333108344,0.7246036573997128,357
136,-5.138180350208513,-13.26808620721311,1.135097143933119,0.9512790571394043,16380.120709617588,8.424226583367943,-0.5140635434481333,0.723807686715619,357
137,-5.138170079960456,-13.268164963056101,1.1350921558296654,0.9511435124871593,16311.173234728938,8.45700119171574,-0.5145467751094487,0.7279998196901462,357
138,-5.138153793305855,-13.268088691392304,1.1350507231916347,0.9510948814221637,16329.92050830811,8.4188476723,-0.5151513966264167,0.7247255726741803,357
139,-5.138140237204826,-13.268015143919692,1.1350428965232793,0.9510691912339408,16257.670011435706,8.409472789727179,-0.517392724223073,0.7276626716165594,357
140,-5.1381261078238065,-13.267988967889128,1.1350096649111057,0.9510071261319906,16380.661401307812,8.366492259472313,-0.5151423390678366,0.7280500054092317,357
141,-5.138113464090849,-13.267884237476322,1.135005692384741,0.9509562928837447,16337.270293689367,8.470119437322532,-0.5207272653017228,0.7288913363085303,357
142,-5.138104609643539,-13.267835110680137,1.1349937162239785,0.9509159386389132,16468.005348709565,8.40396349633542,-0.5208626378645206,0.7244330759087626,357
143,-5.138103808798612,-13.267888038188708,1.1349892935283012,0.9509268698969031,16450.38875149049,8.457241509355097,-0.5181198426751304,0.726805476574332,357
144,-5.1380962275606255,-13.267881815085756,1.1349823904384417,0.9509457656115213,16230.535480251687,8.435669313306505,-0.5209990819260736,0.727008770219848,357
145,-5.138114071585221,-13.267858088129241,1.1350040556129972,0.950954248108444,16250.08233824075,8.467015352528406,-0.5145168281186913,0.7244188387622007,357
146,-5.138115142287198,-13.26798353225211,1.134993851777381,0.9509508152649486,16475.575705037903,8.453745702941372,-0.5202489860292768,0.728398112890692,357
147,-5.138124036131966,-13.267930674700848,1.1350018659651229,0.950939659413571,16273.350697730713,8.42672257357725,-0.5222783813761607,0.7237946393944118,357
148,-5.138125588289334,-13.26788934160401,1.1350074382469064,0.9508063531717525,16331.751011828594,8.424668540365875,-0.5229754202152863,0.7253482327496731,357
149,-5.138128945785946,-13.267883760601315,1.1350058728941446,0.9507494485891154,16399.2237809607,8.445925620410765,-0.5190387049451727,0.7253145936918014,357
