iteration,mu_logkn,mu_logatox,sigma_logkn,sigma_logatox,median_ess,median_pct_yr,median_cor_ka,median_kn_sd,n_valid
79,-11.567093627313415,-8.619461275535567,3.524772110300612,3.5231204041375053,32661.518266971863,1.486456953637355,-0.00674782171344236,3.008442619027483,2118
80,-11.566873353567527,-8.617976686350168,3.5248338716063032,3.5221532322571796,32510.11117835954,1.4825150259420383,-0.0066001403551299255,3.0098892796016137,2118
81,-11.566745964687499,-8.61771790391882,3.5249366400256443,3.521410094270325,32547.556972594637,1.4870987675990155,-0.006722087218847142,3.0085557744039058,2118
82,-11.566763225972139,-8.618983525287927,3.525082959951983,3.521346737531958,32513.99565242976,1.4859255810424132,-0.006449664302757767,3.0104134007134906,2118
83,-11.566845403043894,-8.61951981108892,3.5251644670585023,3.521292163784,32610.08884919296,1.4837044492131746,-0.006450155570441255,3.0072845854434016,2118
84,-11.566876685048138,-8.620844780972346,3.525296233852421,3.5225494783076394,32573.97028442606,1.484586262518689,-0.005870052786484138,3.008653102031077,2118
85,-11.566784108618638,-8.621171318547619,3.5253669565059202,3.522395673892097,32451.935369569073,1.480896481180094,-0.0066555024121873994,3.0081850144693556,2118
86,-11.566637793266917,-8.621766892157227,3.525368953637325,3.522477149384092,32516.102750799393,1.482855302461672,-0.0064163732999343685,3.007435573101046,2118
87,-11.566461045948621,-8.62134656500625,3.525401971369029,3.52229596235011,32503.322825672185,1.4821767343037362,-0.007331335649619655,3.009092639427351,2118
88,-11.566316770970623,-8.621269610505207,3.5254184703696807,3.521958047509731,32484.583891429822,1.483307796526978,-0.007277855535195825,3.0081979686552964,2118
89,-11.566182806452968,-8.621221347879786,3.525397372638337,3.5225815306969523,32489.61591581408,1.482546962481418,-0.006341198840364215,3.0084675799348153,2118
90,-11.566084906602542,-8.621495681912698,3.525422861731036,3.522515773655157,32480.835592382922,1.4843431211320257,-0.0065161766362555286,3.007904629949953,2118
91,-11.565974393450299,-8.621732071309346,3.525394488201831,3.5223570186837554,32432.028386990187,1.4838449418545507,-0.007208406433519414,3.007601172602625,2118
92,-11.565805743885766,-8.621244557935121,3.5254030670558127,3.5219787989886226,32471.850934940718,1.482763802215259,-0.007731440159491744,3.008916290410699,2118
93,-11.565680821822204,-8.621139000692459,3.5254188490456824,3.522167297471166,32495.39685214113,1.482802573969183,-0.006949100560871558,3.0079057702196925,2118
94,-11.56552060233186,-8.620879565810762,3.5254048624838052,3.5214541523473404,32459.03458729476,1.484915022464689,-0.006914918496269825,3.0095634851407027,2118
95,-11.56537072032453,-8.620998892008311,3.525426356925194,3.521258367660507,32384.67038740665,1.482813185700388,-0.007141059710688272,3.0084916322102133,2118
96,-11.565221273358123,-8.6207777115595,3.5254532960037133,3.5211625971163243,32420.616013440696,1.4876268402006287,-0.007462378693929524,3.0070945811477814,2118
97,-11.565092395416123,-8.620724092112582,3.52544182704192,3.521585662399763,32452.341736893908,1.487004197350289,-0.006732898695999324,3.00820026522685,2118
98,-11.564957543326875,-8.620883990342822,3.5254510726022197,3.521804806776167,32449.792138849843,1.486055053093599,-0.0069330960163848775,3.0060509614433437,2118
99,-11.564836391014717,-8.620880102486742,3.5254290634194576,3.5223391028553546,32361.02306807413,1.48570360960244,-0.006452670094574967,3.005641750616996,2118
100,-11.564707229350825,-8.62091102298889,3.525414089633277,3.522516840089872,32390.092550634014,1.4872751670561846,-0.006932484996283827,3.0041984664918298,2118
101,-11.564572269565632,-8.620762204871417,3.5253824150347866,3.5223080107898967,32396.989126008964,1.4883598600665515,-0.006979586705049017,3.006391128450544,2118
102,-11.564435921853505,-8.620575636960332,3.525357803261371,3.522502007705103,32380.035169448365,1.4858086685851424,-0.00654093722713571,3.006876968189731,2118
103,-11.564345531406213,-8.62031542298358,3.5253519161807834,3.522341581079006,32375.626179216768,1.4851128790900947,-0.007649312412943711,3.0067604395204643,2118
104,-11.564240177784479,-8.620366892244492,3.525339238490155,3.522861760716844,32348.760649206528,1.486367802912697,-0.006397145456095895,3.0059852943466363,2118
105,-11.564127057990618,-8.620398445612265,3.5253268293674633,3.5226851999832185,32355.793049693333,1.4861863077641313,-0.006921735340175419,3.005182010368575,2118
106,-11.564016861503886,-8.62043016700472,3.5253143993390186,3.5227087608202985,32334.344523807235,1.4846728631561945,-0.007572416467777636,3.004932470191871,2118
107,-11.563892240590574,-8.620471003639423,3.525297793018621,3.5232164606888836,32458.313834581186,1.4872883636075251,-0.0068054089829832805,3.0059132895231704,2118
108,-11.56380039108803,-8.620477053007779,3.5252790442345927,3.5233118900964415,32343.44898353848,1.4877493933340258,-0.006215336428019977,3.0067281734966054,2118
109,-11.56369387939421,-8.620333514901102,3.5252634011199433,3.5235024522548457,32340.9159680108,1.4858094538725664,-0.005789295962657003,3.006848589076196,2118
110,-11.563586239548584,-8.620154597108376,3.5252587346659703,3.523247121015473,32385.72392089194,1.4888889689912865,-0.007502795306844517,3.0060234234485637,2118
111,-11.563492910996102,-8.620231348990337,3.525256673923901,3.5234733518127848,32277.352781773487,1.4879256146015873,-0.0066551274526812955,3.00584156151063,2118
112,-11.563399538852966,-8.620077951344626,3.5252586744109675,3.5233376035645385,32298.595314900907,1.4905111374574176,-0.007394092527741911,3.0036512797337886,2118
113,-11.563294568463743,-8.620041618660474,3.525236073659072,3.5235636219181985,32380.147460491855,1.4892122088426163,-0.006165463024552849,3.002600063418629,2118
114,-11.563209954206167,-8.619936574044486,3.5252326732924923,3.5235533424474714,32359.170578183785,1.490100110285708,-0.006822871562194263,3.0076522801324623,2118
115,-11.563134037041147,-8.619849388021963,3.525215077231164,3.5235865104800705,32354.181657038465,1.4888573452787213,-0.007542580037713163,3.0065104346781153,2118
116,-11.563056752907451,-8.619999371421898,3.5251788282037038,3.5238952992034362,32380.99158010611,1.4895587037092761,-0.007519388376413813,3.0053411995736883,2118
117,-11.562968881265745,-8.620046085677213,3.5251659389434225,3.524195060659898,32365.785962010672,1.4889710004425238,-0.006937714358104516,3.0046316670682254,2118
118,-11.562907132515447,-8.619966475216167,3.5251581519854565,3.5241742070869644,32379.114705142594,1.4898762300761093,-0.0060395871772424715,3.0066904116638318,2118
119,-11.56285107213347,-8.619938850482503,3.5251363833292864,3.5241516293419224,32356.225466768978,1.4901004978069343,-0.006463235006829616,3.0045258645822885,2118
120,-11.562792375400763,-8.61984938833207,3.5251213880128587,3.5241958727419513,32379.281428608527,1.490601807522246,-0.007123272109337319,3.007999538128998,2118
121,-11.562727376986357,-8.61973673609224,3.5251199850895216,3.5242761624865158,32333.959683788155,1.4935202460745312,-0.006638352917363456,3.0057799443052016,2118
122,-11.562678533086276,-8.61976029853208,3.525104985933174,3.5243404828985554,32390.954236340975,1.4885590414626892,-0.006915689562454912,3.0081812943523545,2118
123,-11.562629438803095,-8.619824064152361,3.5251016268059847,3.5245582977118217,32379.508850169215,1.4894557491749005,-0.006638446552971068,3.0061143424727126,2118
124,-11.56257575461499,-8.619820020963305,3.525089596602159,3.5245492090253348,32329.883276191013,1.4879002682013587,-0.007322131756426639,3.0050515987299553,2118
125,-11.562499749616919,-8.619685531941895,3.5250938526627067,3.524741601808023,32335.245115830996,1.4914848921334767,-0.007480071551876693,3.0072804236970168,2118
126,-11.562460223710529,-8.619575088482172,3.5250735310373558,3.524744102660794,32396.07390187749,1.491511992886474,-0.007027808060305002,3.004887501480381,2118
127,-11.562408349048054,-8.61953662045185,3.5250736322814413,3.5251097330243066,32366.310904031005,1.4913563253779294,-0.007614735593531322,3.0030429778543395,2118
128,-11.562369152539379,-8.6194177416878,3.525066383678002,3.52509675023495,32375.357032556698,1.4957872758506907,-0.0069745535730641964,3.0076811607535867,2118
129,-11.562313720002098,-8.61958719866475,3.5250685569584603,3.525553858753757,32375.923111455653,1.490864552292931,-0.006785550629860096,3.0036818513977894,2118
130,-11.56225233589345,-8.619532371905919,3.5250672499208426,3.5255283766812067,32350.674476821823,1.492645101097817,-0.006596206747856118,3.0078694895854725,2118
131,-11.562207874617691,-8.619416011842608,3.5250578686893745,3.525450804575593,32406.44306635043,1.4890559189427166,-0.0063250801494837685,3.0093977110763777,2118
132,-11.562166873560827,-8.619599226780284,3.5250634666801517,3.525500825763083,32396.05603498252,1.4918700345157798,-0.006862538289304537,3.0049808271829597,2118
133,-11.56212454086193,-8.619603013217823,3.525047709663503,3.525602217908199,32385.370033774514,1.4915787543558823,-0.007713619522490123,3.00671620939473,2118
134,-11.562088858968053,-8.61955583004469,3.525034120375883,3.5255678671372026,32311.72511545281,1.4947624322400488,-0.0064449642157132885,3.0088346685177063,2118
135,-11.56205690815666,-8.619471952075893,3.5250325359358237,3.5256676261729076,32381.755191664215,1.4899185533759574,-0.006805110551514251,3.0076899080680874,2118
136,-11.562023392041263,-8.619441207222682,3.5250424648307144,3.525650940660034,32405.214861324806,1.4900417608156635,-0.006499487413290714,3.0091797983862882,2118
137,-11.56199353981583,-8.619501779118616,3.5250437970993302,3.5258316204394156,32379.949038216677,1.4921912728005915,-0.006882467992958439,3.006770424324473,2118
138,-11.561949856847574,-8.619413894340637,3.5250438856861264,3.5258651503124265,32369.463811215614,1.4939930443881089,-0.006289521764783373,3.0028418008906144,2118
139,-11.561909739378812,-8.619372223848309,3.525047053882379,3.5256338128095934,32368.08925054906,1.4902224382411622,-0.006661405778605498,3.00901574376216,2118
140,-11.561871535227942,-8.619273153799458,3.525046510711946,3.5254961558256155,32381.78310441254,1.4924869047327427,-0.006550503272799467,3.0060777553942817,2118
141,-11.561854549604659,-8.619381759065456,3.5250369306037963,3.5257688762147024,32382.974075358477,1.492776681648189,-0.0070458239938373,3.0046547989221146,2118
142,-11.561825151793338,-8.619458091667466,3.525027250530891,3.5258926888641113,32411.430630461633,1.4914062526522887,-0.005786880205532552,3.0096887514842923,2118
143,-11.56180098586113,-8.619514131701653,3.5250221828638697,3.525974471830093,32330.134639247415,1.4916582518946508,-0.007821889173511454,3.0086775740745155,2118
144,-11.561768249630052,-8.619551803408262,3.525015664372453,3.52613559913806,32348.965738426115,1.4895814632880644,-0.0075810584002914926,3.0059346408457155,2118
145,-11.56173016114541,-8.619428653997586,3.5250183610835943,3.5260786590450905,32325.7359551494,1.490852333826953,-0.007032607912388657,3.0065541242312195,2118
146,-11.561705948688653,-8.619393203983446,3.5250176177933943,3.5259996360406376,32380.012928478536,1.4935273317453035,-0.006080372916305624,3.0074502729113304,2118
147,-11.561681799145216,-8.619423498928825,3.525004807067329,3.5260956248206425,32319.62755761722,1.4936250988946076,-0.00678517292794346,3.0039000912537412,2118
148,-11.561652982946432,-8.619442378291781,3.525004395671117,3.5261389841067037,32448.865248014285,1.4891609796660321,-0.006939749942079156,3.005129661624852,2118
149,-11.561615974738148,-8.619524428753877,3.5250033650730326,3.526157404009938,32312.226415054633,1.4897775525036072,-0.0065784364238164784,3.0055966497350814,2118
